ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2429651,HH741451,10/27/2002 10:50:00 AM,036XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2535,025,26,23,18,,,2002,08/17/2015 03:03:40 PM,,,
2430662,HH751682,10/31/2002 09:30:00 PM,026XX W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1313,012,26,24,07,,,2002,08/17/2015 03:03:40 PM,,,
2430815,HH749000,10/23/2002 07:00:00 PM,009XX W WOLFRAM ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,1932,019,44,6,07,,,2002,08/17/2015 03:03:40 PM,,,
2430855,HH747377,10/29/2002 02:25:00 PM,037XX W CERMAK RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1014,010,24,29,04B,,,2002,08/17/2015 03:03:40 PM,,,
2431108,HH740754,10/27/2002 12:05:00 AM,010XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1822,018,32,8,16,,,2002,08/17/2015 03:03:40 PM,,,
2431316,HH749787,10/31/2002 09:53:00 AM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0632,006,6,44,06,,,2002,08/17/2015 03:03:40 PM,,,
2432543,HH751826,11/01/2002 08:00:00 AM,063XX N HARLEM AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1612,016,41,10,14,,,2002,08/17/2015 03:03:40 PM,,,
2432764,HH753462,11/01/2002 09:21:17 PM,011XX W 51ST ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0921,009,16,61,03,,,2002,08/17/2015 03:03:40 PM,,,
2432934,HH743682,10/28/2002 11:00:00 AM,080XX S MAY ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,0612,006,21,71,08B,,,2002,08/17/2015 03:03:40 PM,,,
2433592,HH755086,11/01/2002 06:00:00 PM,034XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1732,017,30,21,07,,,2002,08/17/2015 03:03:40 PM,,,
2437585,HH736415,10/24/2002 09:45:00 PM,007XX W PERSHING RD,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0925,009,11,61,16,,,2002,08/17/2015 03:03:40 PM,,,
2433741,HH755802,11/03/2002 02:44:00 AM,024XX E 73RD ST,1090,ARSON,ATTEMPT ARSON,APARTMENT,false,true,0334,003,7,43,09,,,2002,08/17/2015 03:03:40 PM,,,
10458031,HZ196897,02/12/2016 04:00:00 PM,084XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",false,false,0834,008,18,70,06,,,2016,03/23/2016 03:49:28 PM,,,
2434087,HH749269,10/30/2002 08:00:00 PM,0000X E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,BAR OR TAVERN,false,false,0623,006,6,69,07,,,2002,08/17/2015 03:03:40 PM,,,
2434164,HH755845,11/02/2002 06:00:00 PM,051XX W GRACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1634,016,45,15,07,,,2002,08/17/2015 03:03:40 PM,,,
2437943,HH749058,10/30/2002 09:30:00 PM,0000X S WESTERN AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1211,012,2,28,18,,,2002,08/17/2015 03:03:40 PM,,,
2434616,HH756300,11/02/2002 01:00:00 AM,041XX W WILCOX ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1115,011,28,26,07,,,2002,08/17/2015 03:03:40 PM,,,
2434935,HH757447,11/03/2002 08:00:00 PM,085XX S ESSEX AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0423,004,7,46,07,,,2002,08/17/2015 03:03:40 PM,,,
2435001,HH753713,11/01/2002 11:30:00 PM,047XX W 48TH ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,true,false,0815,008,23,56,07,,,2002,08/17/2015 03:03:40 PM,,,
2435160,HH751142,10/31/2002 04:00:00 PM,034XX N RIDGEWAY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,1732,017,30,21,07,,,2002,08/17/2015 03:03:40 PM,,,
2435249,HH754917,11/02/2002 04:51:12 PM,064XX N KENMORE AVE,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,2432,024,49,1,26,,,2002,08/17/2015 03:03:40 PM,,,
2435304,HH757605,11/02/2002 08:00:00 AM,003XX N CLINTON ST,0810,THEFT,OVER $500,STREET,false,false,1212,012,42,28,06,,,2002,08/17/2015 03:03:40 PM,,,
2435740,HH757812,11/04/2002 09:00:00 AM,002XX W 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0622,006,21,44,07,,,2002,08/17/2015 03:03:40 PM,,,
2435977,HH745726,10/29/2002 12:25:00 PM,0000X N KILBOURN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,26,16,,,2002,08/17/2015 03:03:40 PM,,,
2436287,HH746514,10/29/2002 06:20:00 PM,035XX W HURON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1121,011,27,23,18,,,2002,08/17/2015 03:03:40 PM,,,
2436710,HH759578,11/04/2002 11:30:00 PM,031XX W BELMONT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1733,017,33,21,03,,,2002,08/17/2015 03:03:40 PM,,,
2436909,HH759786,11/05/2002 03:00:00 AM,0000X W CERMAK RD,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,CHA PARKING LOT/GROUNDS,false,false,0134,001,3,33,26,,,2002,08/17/2015 03:03:40 PM,,,
2436926,HH758530,09/26/2002 04:00:00 PM,040XX W MONTROSE AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,1722,017,39,16,10,,,2002,08/17/2015 03:03:40 PM,,,
2437254,HH759072,11/04/2002 06:00:00 PM,040XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),true,false,1722,017,45,15,07,,,2002,08/17/2015 03:03:40 PM,,,
2437270,HH759286,11/04/2002 03:00:00 PM,015XX W PRATT BLVD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,2431,024,49,1,17,,,2002,08/17/2015 03:03:40 PM,,,
2437555,HH736416,10/24/2002 10:30:00 PM,007XX W PERSHING RD,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0925,009,11,61,16,,,2002,08/17/2015 03:03:40 PM,,,
2437666,HH760090,11/05/2002 01:00:00 AM,005XX W 66TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0722,007,20,68,07,,,2002,08/17/2015 03:03:40 PM,,,
10459299,HZ198292,12/01/2014 09:00:00 AM,076XX S CREGIER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0414,004,8,43,11,,,2014,03/24/2016 03:46:07 PM,,,
2438025,HH738552,10/25/2002 10:10:00 PM,015XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1424,014,1,24,18,,,2002,08/17/2015 03:03:40 PM,,,
2438228,HH744270,10/28/2002 05:25:40 PM,063XX S DR MARTIN LUTHER KING JR DR,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0312,003,20,69,18,,,2002,08/17/2015 03:03:40 PM,,,
2438556,HH758563,11/04/2002 02:50:00 PM,011XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1312,012,1,24,03,,,2002,08/17/2015 03:03:40 PM,,,
2559306,HJ133974,01/18/2003 06:47:16 PM,056XX S LOOMIS BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,0713,007,16,67,26,,,2003,08/17/2015 03:03:40 PM,,,
2544129,HJ124431,01/13/2003 06:00:00 PM,060XX S MAY ST,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,false,0712,007,16,68,03,,,2003,08/17/2015 03:03:40 PM,,,
2543903,HJ123365,01/12/2003 10:00:00 PM,104XX S RHODES AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0512,005,9,49,05,,,2003,08/17/2015 03:03:40 PM,,,
2543904,HJ124039,01/13/2003 05:30:00 PM,015XX N CLYBOURN AVE,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,true,false,1822,018,43,8,26,,,2003,08/17/2015 03:03:40 PM,,,
2543905,HJ123202,01/13/2003 10:50:00 AM,0000X E 16TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0132,001,3,33,06,,,2003,08/17/2015 03:03:40 PM,,,
2544107,HJ107434,01/04/2003 09:30:00 PM,036XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2535,025,26,23,18,,,2003,08/17/2015 03:03:40 PM,,,
2544110,HJ106790,01/04/2003 03:10:00 PM,040XX S PRAIRIE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0214,002,3,38,18,,,2003,08/17/2015 03:03:40 PM,,,
2691969,HJ301397,04/12/2003 02:00:00 AM,073XX W PETERSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1612,016,41,10,26,,,2003,08/17/2015 03:03:40 PM,,,
2544118,HJ108294,01/05/2003 11:45:00 AM,072XX S COLES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0334,003,7,43,18,,,2003,08/17/2015 03:03:40 PM,,,
2544117,HJ108791,01/05/2003 04:00:00 AM,056XX N ASHLAND AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,2012,020,40,77,06,,,2003,08/17/2015 03:03:40 PM,,,
2592456,HJ185379,02/10/2003 07:00:00 PM,019XX S YOUNG PKWY,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,2111,002,25,34,06,,,2003,08/17/2015 03:03:40 PM,,,
2544150,HJ107936,01/05/2003 05:00:00 AM,016XX W NORTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1433,014,1,24,16,,,2003,08/17/2015 03:03:40 PM,,,
2544152,HJ111449,01/07/2003 12:12:24 AM,003XX N CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1532,015,28,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2594610,HJ191494,02/10/2003 02:00:00 PM,098XX S MICHIGAN AV ER,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0511,005,6,49,06,,,2003,08/17/2015 03:03:40 PM,,,
2544153,HJ103369,01/02/2003 04:40:00 PM,009XX N LECLAIRE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,true,false,1531,015,37,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2544154,HJ107445,01/04/2003 09:40:00 PM,037XX N RECREATION DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,2323,019,46,6,18,,,2003,08/17/2015 03:03:40 PM,,,
2544155,HJ125546,01/08/2003 05:00:00 PM,057XX S WOODLAWN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,2133,002,5,41,06,,,2003,08/17/2015 03:03:40 PM,,,
2544157,HJ107977,01/05/2003 06:45:00 AM,024XX N CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2521,025,31,19,16,,,2003,08/17/2015 03:03:40 PM,,,
2544158,HJ124465,01/13/2003 09:35:00 PM,071XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0735,007,17,67,14,,,2003,08/17/2015 03:03:40 PM,,,
2544159,HJ109240,01/05/2003 10:01:34 PM,106XX S CHAMPLAIN AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0512,005,9,50,18,,,2003,08/17/2015 03:03:40 PM,,,
2544217,HJ122841,01/12/2003 09:00:00 PM,055XX N KENMORE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,2023,020,48,77,08B,,,2003,08/17/2015 03:03:40 PM,,,
2544218,HJ108967,01/05/2003 06:29:10 PM,039XX N LAMON AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1634,016,45,15,18,,,2003,08/17/2015 03:03:40 PM,,,
2544260,HJ121593,01/12/2003 10:03:11 AM,036XX W FLOURNOY ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1133,011,24,27,08A,,,2003,08/17/2015 03:03:40 PM,,,
2544261,HJ112249,01/07/2003 01:28:47 PM,014XX W 114TH PL,2027,NARCOTICS,POSS: CRACK,STREET,true,false,2234,022,34,75,18,,,2003,08/17/2015 03:03:40 PM,,,
2544265,HJ109384,01/05/2003 11:39:00 PM,031XX N CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2521,025,31,19,16,,,2003,08/17/2015 03:03:40 PM,,,
2544268,HJ122979,01/13/2003 08:45:00 AM,014XX W 59TH ST,0810,THEFT,OVER $500,CAR WASH,false,false,0713,007,16,67,06,,,2003,08/17/2015 03:03:40 PM,,,
2544271,HJ121441,01/12/2003 05:20:00 AM,046XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1113,011,28,25,08B,,,2003,08/17/2015 03:03:40 PM,,,
2544276,HJ124422,01/13/2003 09:20:00 PM,119XX S WENTWORTH AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,false,false,0522,005,9,53,14,,,2003,08/17/2015 03:03:40 PM,,,
2544281,HJ112311,01/07/2003 02:07:30 PM,051XX W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,true,false,2533,025,37,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2544292,HJ125481,01/14/2003 06:00:00 AM,040XX N OAKLEY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1912,019,47,5,26,,,2003,08/17/2015 03:03:40 PM,,,
2544296,HJ109343,01/05/2003 10:34:30 PM,068XX S EAST END AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,0332,003,5,43,18,,,2003,08/17/2015 03:03:40 PM,,,
2544297,HJ124190,01/13/2003 06:20:00 PM,042XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1115,011,28,26,08B,,,2003,08/17/2015 03:03:40 PM,,,
2544306,HJ125701,01/13/2003 08:00:00 PM,078XX W CATALPA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1613,016,41,10,14,,,2003,08/17/2015 03:03:40 PM,,,
2544308,HJ105913,01/04/2003 01:46:00 AM,006XX S INDEPENDENCE BLVD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,true,false,1133,011,24,27,24,,,2003,08/17/2015 03:03:40 PM,,,
10456521,HZ195357,03/20/2016 09:40:00 PM,039XX N KEELER AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1731,017,38,16,06,,,2016,03/27/2016 03:49:31 PM,,,
2609562,HJ209302,02/27/2003 09:00:00 AM,005XX E 33RD BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,true,2112,002,3,35,26,,,2003,02/04/2016 06:33:39 AM,,,
10464421,HZ203851,12/12/2015 10:00:00 AM,006XX E GRAND AVE,0810,THEFT,OVER $500,OTHER,false,false,1834,018,42,8,06,,,2015,03/28/2016 03:56:09 PM,,,
2543908,HJ117064,01/09/2003 08:00:00 PM,024XX W MONROE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,1125,011,2,28,26,,,2003,08/17/2015 03:03:40 PM,,,
2613845,HJ216897,03/03/2003 11:40:00 PM,023XX E 107TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0434,004,10,51,08B,,,2003,08/17/2015 03:03:40 PM,,,
2543909,HJ125433,01/14/2003 09:30:00 AM,068XX S DORCHESTER AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,0321,003,5,43,08A,,,2003,08/17/2015 03:03:40 PM,,,
2543913,HJ123695,01/13/2003 02:05:00 PM,006XX N DEARBORN ST,5011,OTHER OFFENSE,LICENSE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),true,false,1832,018,42,8,26,,,2003,08/17/2015 03:03:40 PM,,,
2543918,HJ122464,01/12/2003 08:16:16 PM,056XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0233,002,3,40,08A,,,2003,08/17/2015 03:03:40 PM,,,
2543966,HJ125494,01/14/2003 11:20:00 AM,013XX W MARQUETTE RD,0810,THEFT,OVER $500,STREET,false,false,0724,007,17,67,06,,,2003,08/17/2015 03:03:40 PM,,,
2544013,HJ106323,01/04/2003 10:15:00 AM,003XX S KILBOURN AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,1131,011,24,26,18,,,2003,08/17/2015 03:03:40 PM,,,
10458279,HZ196988,10/25/2015 12:00:00 PM,081XX S HOUSTON AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0422,004,7,46,11,,,2015,03/30/2016 03:48:04 PM,,,
2544018,HJ124109,01/13/2003 05:30:00 PM,016XX N LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2532,025,37,25,08B,,,2003,08/17/2015 03:03:40 PM,,,
2544022,HJ107720,01/04/2003 10:42:00 PM,009XX N FRANCISCO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,1311,012,26,24,18,,,2003,08/17/2015 03:03:40 PM,,,
2544034,HJ123105,01/13/2003 09:58:25 AM,039XX S CALUMET AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0213,002,3,38,05,,,2003,08/17/2015 03:03:40 PM,,,
2544030,HJ110996,01/06/2003 07:24:14 PM,029XX W AUGUSTA BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,1311,012,26,24,18,,,2003,08/17/2015 03:03:40 PM,,,
2544032,HJ125543,01/14/2003 11:00:00 AM,011XX N LA SALLE DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1824,018,43,8,06,,,2003,08/17/2015 03:03:40 PM,,,
2543926,HJ122621,01/12/2003 10:47:34 PM,049XX S FEDERAL ST,0610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,false,false,0231,002,3,38,05,,,2003,08/17/2015 03:03:40 PM,,,
2543925,HJ123850,01/13/2003 02:25:00 PM,022XX N NATCHEZ AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),false,false,2512,025,36,19,04A,,,2003,08/17/2015 03:03:40 PM,,,
2544063,HJ108870,01/05/2003 04:45:00 PM,048XX W HARRISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1533,015,24,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2544229,HJ123505,01/13/2003 01:24:22 PM,047XX S EVANS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0223,002,4,38,26,,,2003,08/17/2015 03:03:40 PM,,,
2543991,HJ107589,01/04/2003 11:10:00 PM,013XX N ARTESIAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1423,014,26,24,18,,,2003,08/17/2015 03:03:40 PM,,,
2544230,HJ112042,01/07/2003 11:22:31 AM,055XX W WABANSIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2532,025,37,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2620471,HJ217904,03/04/2003 12:30:00 PM,010XX N WELLS ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1823,018,27,8,08A,,,2003,02/04/2016 06:33:39 AM,,,
2544234,HJ108969,01/05/2003 06:04:00 PM,038XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1122,011,28,26,18,,,2003,08/17/2015 03:03:40 PM,,,
2543998,HJ107119,01/04/2003 06:23:25 PM,0000X N LONG AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,28,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2544213,HJ122731,01/12/2003 11:30:00 PM,015XX W 71ST ST,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0734,007,17,67,03,,,2003,08/17/2015 03:03:40 PM,,,
2544235,HJ109542,01/06/2003 04:46:09 AM,0000X N LOTUS AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1522,015,28,25,18,,,2003,08/17/2015 03:03:40 PM,,,
2544237,HJ125676,01/13/2003 08:00:00 PM,020XX W FARWELL AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2411,024,50,2,06,,,2003,08/17/2015 03:03:40 PM,,,
2544049,HJ119823,01/05/2003 12:00:00 PM,055XX S LOOMIS BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0713,007,16,67,06,,,2003,08/17/2015 03:03:40 PM,,,
2542418,HJ123687,01/12/2003 08:30:00 AM,023XX S LAKE SHORE DR E,0890,THEFT,FROM BUILDING,OTHER,false,false,0133,001,2,33,06,,,2003,08/17/2015 03:03:40 PM,,,
2544240,HJ121379,01/12/2003 03:15:00 AM,003XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1125,011,2,28,08B,,,2003,08/17/2015 03:03:40 PM,,,
2544216,HJ123629,01/13/2003 02:00:00 PM,019XX W 59TH ST,0810,THEFT,OVER $500,STREET,false,false,0714,007,15,67,06,,,2003,08/17/2015 03:03:40 PM,,,
2544102,HJ111304,01/06/2003 10:28:09 PM,001XX W 109TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,true,false,0513,005,34,49,26,,,2003,08/17/2015 03:03:40 PM,,,
2544098,HJ121319,01/11/2003 09:00:00 PM,056XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0715,007,15,67,08B,,,2003,08/17/2015 03:03:40 PM,,,
2543848,HJ119965,01/11/2003 10:45:00 AM,022XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,26,,,2003,08/17/2015 03:03:40 PM,,,
2543813,HJ122566,01/12/2003 09:52:01 PM,018XX N CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1814,018,43,7,08B,,,2003,08/17/2015 03:03:40 PM,,,
2543850,HJ122676,01/12/2003 11:15:00 PM,023XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,false,2522,025,31,19,14,,,2003,08/17/2015 03:03:40 PM,,,
2543932,HJ109370,01/05/2003 11:50:11 PM,033XX W MONTROSE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1724,017,33,14,18,,,2003,08/17/2015 03:03:40 PM,,,
2543934,HJ123683,01/13/2003 02:15:00 PM,030XX N MOBILE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,true,2511,025,36,19,08B,,,2003,08/17/2015 03:03:40 PM,,,
2543938,HJ125478,01/14/2003 12:00:00 AM,015XX N HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,1424,014,1,24,14,,,2003,08/17/2015 03:03:40 PM,,,
2544072,HJ110351,01/06/2003 12:35:14 PM,068XX S HARPER AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,true,false,0332,003,5,43,26,,,2003,08/17/2015 03:03:40 PM,,,
2546084,HJ126172,01/13/2003 11:30:00 PM,055XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,1522,015,29,25,08B,,,2003,08/17/2015 03:03:40 PM,,,
2637249,HJ245872,03/18/2003 02:40:00 PM,005XX E 33RD BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2112,002,3,35,26,,,2003,02/04/2016 06:33:39 AM,,,
2648995,HJ260529,03/25/2003 06:30:00 PM,020XX S TAN CT,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2111,002,25,34,14,,,2003,02/04/2016 06:33:39 AM,,,
2667391,HJ284293,03/20/2003 09:00:00 AM,043XX W MADISON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1115,011,28,26,20,,,2003,02/04/2016 06:33:39 AM,,,
2687331,HJ308261,04/18/2003 01:21:37 PM,035XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,2331,019,46,6,08B,,,2003,08/17/2015 03:03:40 PM,,,
2787574,HJ431152,06/15/2003 06:32:29 PM,052XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1523,015,28,25,05,,,2003,08/17/2015 03:03:40 PM,,,
2686515,HJ288648,04/09/2003 03:16:28 AM,092XX S DAN RYAN EXPY OB,0261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,OTHER,true,false,0634,006,21,49,02,,,2003,08/17/2015 03:03:40 PM,,,
2787569,HJ436423,06/18/2003 02:00:00 AM,087XX S GREENWOOD AVE,0460,BATTERY,SIMPLE,STREET,false,false,0412,004,8,47,08B,,,2003,08/17/2015 03:03:40 PM,,,
2787570,HJ423339,06/11/2003 11:45:00 PM,008XX N HAMLIN AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1112,011,27,23,18,,,2003,08/17/2015 03:03:40 PM,,,
2787573,HJ437132,06/16/2003 09:00:00 PM,023XX S ST LOUIS AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,1024,010,22,30,17,,,2003,08/17/2015 03:03:40 PM,,,
2787634,HJ413546,06/07/2003 04:20:00 PM,048XX N MILWAUKEE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1623,016,45,11,18,,,2003,08/17/2015 03:03:40 PM,,,
2787735,HJ411130,06/06/2003 02:15:00 PM,017XX W JONQUIL TER,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2422,024,49,1,18,,,2003,08/17/2015 03:03:40 PM,,,
